purchase_datetime,order_id,client_id,purchase_weekday_flag,purchase_time_period,first_purchase_flag,purchase_type,tickets_quantity,total_value,trip_type,no_return_flag,origin_departure,destination_departure,origin_return,destination_return,bus_company_departure,bus_company_return
2023-09-11 13:42:28,1fc74b89b4007fe07175309a5c6943cbade061aaa0f7b6a0e56d54e877dfd99d,007943b703a61c32e2af4f27dc52d2ee7ac040f8f6e019fbb038daebb59204b6,True,tarde,False,individual,1,207.56,ida,True,5316ca1c5ddca8e6ceccfce58f3b8540e540ee22f6180fb89492904051b3d531,48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc,,,cd70bea023f752a0564abb6ed08d42c1440f2e33e29914e55e0be1595e24f45a,
2023-09-09 14:51:42,b028cea66610ca77382c0b25203c4f8fd2e282894aaa6b5d03c4df58f2eb8767,495faa4daff27ddb1d2461e791202b5509b4d965872abd41192e7f9583721d6c,False,tarde,False,individual,1,133.26,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4da576068201b6c6958ce93f4,,,49d180ecf56132819571bf39d9b7b342522a2ac6d23c1418d3338251bfe469c8,
2021-07-07 12:11:14,00a8792a9b0a836c50729557e20a491579533909bf3dd4c39cba1f97f057a560,7a568b1bd163cf599605925ad772fb02c29c804914b60a28f989a07ff12948a9,True,tarde,False,coletiva,2,548.7,ida,True,62f77e7d6197863ac98d9e0cfa76bea0c8e05379ed5281afbe72f7fc206fe37b,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,bc52dd634277c4a34a2d6210994a9a5e2ab6d33bb4a3a8963410e00ca6c15a02,
2021-07-02 15:51:22,ded5a57b7b9b1c4ba83abeabb6bb15efe34837bf3cbd7caa3e18a73e6c9e27b5,b58b23d56260e70b381e78e8c3ba6c37285f750843b6926d7d24abd9e4b019c6,True,tarde,False,individual,1,235.36,ida,True,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,eb624dbe56eb6620ae62080c10a273cab73ae8eca98ab17b731446a31c79393a,,,bc52dd634277c4a34a2d6210994a9a5e2ab6d33bb4a3a8963410e00ca6c15a02,
2017-04-27 15:35:32,9f5f139be88d43af8f7f3686038543c3faf60e93c7e24848fe2e31d6ee8afec0,c9c67900bc86f76ec6a40fcf255c6b9f31420a6c38d71ce31a4dfa444b2a6b3a,True,tarde,False,individual,1,228.8,ida,True,284de502c9847342318c17d474733ef468fbdbe252cddf6e4b4be0676706d9d0,108c995b953c8a35561103e2014cf828eb654a99e310f87fab94c2f4b7d2a04f,,,5d389f5e2e34c6b0bad96581c22cee0be36dcf627cd73af4d4cccacd9ef40cc3,
2019-10-27 11:45:59,46e5634d7d2a9f1f0d74aa33e28b2cd0e364a9ebf514f56a9f19835553469396,f72d1b56e19d5096645e2fbb089183c4bba092347837b31d5e833e749139b960,False,manhã,True,individual,1,168.45,ida,True,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,f0d588a225e6e6ba0501a3f787230abf579f6db2dd55be0fa3450f8acd54e6f3,,,8e612bd1f5d132a339575b8dafb7842c64614e56bcf3d5ab65a0bc4b34329407,
2016-07-08 17:11:24,316f40c1cf066253b0ad62080d137807093fcb062a1af72661b98a2523bd6b4c,707774d1bcb9d55f2cbb4946af03adb7aade0a6c922a43682455b9d90b07d3f5,True,tarde,True,individual,1,59.96,ida,True,a4e987d17584557e2fbed011cddf66dc5185338bc3ef33d4226f86c32b7364dd,2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e,,,1d0ebea552eb43d0b1e1561f6de8ae92e3de7f1abec52399244d1caed7dbdfa6,
2019-12-27 10:31:52,4677f51988b40e1ad85379823c99a82418857315b114b124e4a010a921956a29,a148e827e8bbca61435db95a5f6528bcfbcecee8bb723d693445c198a89cf7d4,True,manhã,True,coletiva,2,168.69,ida,True,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,,,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,
2019-11-03 13:25:20,ea30740ed44fc9e99ff27661b0c520ffeb8a943256220ee145a7294452dd68d0,7b556b883522068f73acb2eac1a60285e8407cf220db873470dddd1b76ee6cac,False,tarde,False,individual,1,58.41,ida,True,ac93f3a0fee5afa2d9399d5d0f257dc92bbde89b1e48452e1bfac3c5c1dc99db,fc72c98a6c2916c1bbf9f39fce094f5785bb6f1d656971520b660b2e8a760fe3,,,9f14025af0065b30e47e23ebb3b491d39ae8ed17d33739e5ff3827ffb3634953,
2022-07-26 10:47:27,bfa26814299ae5423e8e4939a453ce635c14f6389cd597460e3f0ec260c62666,37413b26f64f9fcbf39decc257b8acfa2cd62be4cbd2c0160ecce4c6af3b31ef,True,manhã,False,coletiva,2,200.2,ida,True,6ea2fdb3399f4d2e806beb01e9a3371bd622bed6a409acf3151818d738c370ec,48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc,,,2747b7c718564ba5f066f0523b03e17f6a496b06851333d2d59ab6d863225848,
2022-05-14 06:46:34,eb58db80133b5dce97b71a6975de08a091f72812af1e76b0f92d75144b379026,d2efa442b387508204b0cfa2d207d39779aec9262cced6a0e8f42bd99529f868,False,manhã,False,individual,1,49.85,ida,True,4652614c4d8778e57a970722f142d832798c133a14b1232a92ffe26a0e98919e,7b69759630f869f2723875f873935fed29d2d12b10ef763c1c33b8e0004cb405,,,7ed8f0f3b707956d9fb1e889e11153e0aa0a854983081d262fbe5eede32da7ca,
2022-07-29 11:10:19,0a682e7e7e4ce1afc65590da8f170fa56d8f0ecb52e4e6cda3db91ad4df33ce9,fe27196db38490a37cbcbbcbba188978ed153e7a0cc4c28a963806925de6b27d,True,manhã,False,coletiva,2,117.56,ida,True,02d20bbd7e394ad5999a4cebabac9619732c343a4cac99470c03e23ba2bdc2bc,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,,,2811745d7b8d8874f6e653d176cefdd19e05e920ce389b9b7e83e5b2dfa546c7,
2022-07-18 21:04:00,ce80ecf0f1b9cc69b8d36e4f870eb7feb7ea7eb8ef30a178d96cfccfb59ef909,c3e2c1b340e7770a60cc47e9d6888bc47e60a047c85126c265909ecef9a9b529,True,noite,False,coletiva,2,566.38,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,32396038fca01cb69d2c44b0964624d1fe461c9780cffc7f95582a8aa977c2a1,,,1d0ebea552eb43d0b1e1561f6de8ae92e3de7f1abec52399244d1caed7dbdfa6,
2022-07-22 20:52:03,9cc8455dee5de07dffb90b796bb883ce10138db55b4672b2bb85e6aa76a350cd,7e7334d40b6676f48f416d7a081777ff7b05c8171f5d6461c3752749e968401e,True,noite,False,individual,1,30.62,ida,True,85daaf6f7055cd5736287faed9603d712920092c4f8fd0097ec3b650bf27530e,3ada92f28b4ceda38562ebf047c6ff05400d4c572352a1142eedfef67d21e662,,,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9,
2022-07-24 20:52:29,26a79886a6452be17cb222f2b2cfe6cb7c1b93ecd73a0ff46b3fda2a1f385fca,947a0a15af5954e0354b2b298aa912e3717dd3e59d9eda5a82a37f47cff1ecd4,False,noite,False,individual,1,49.85,ida,True,4652614c4d8778e57a970722f142d832798c133a14b1232a92ffe26a0e98919e,7b69759630f869f2723875f873935fed29d2d12b10ef763c1c33b8e0004cb405,,,7ed8f0f3b707956d9fb1e889e11153e0aa0a854983081d262fbe5eede32da7ca,
2019-04-17 14:12:44,5ea64a043e3ea2478aeafd477b754218467d42e26650ea2731d05d0507af5d4a,6dd8d784b47ac2aabf4c3fcae47d80859fd8220b36dc8438530bbca3f33bfc43,True,tarde,True,individual,1,94.84,ida,True,fbb2a73b0bacf3953186a92029e3e9b130373a9ff1449407e6125b3481f4f0ca,3caffc05c7f0e2906e518b7c96b1a3bab9ae1ed894b83d31ca651e93a0b19a15,,,02d20bbd7e394ad5999a4cebabac9619732c343a4cac99470c03e23ba2bdc2bc,
2019-04-24 21:04:07,0f3e250b02945337471fd875b7403c91583bf0d5333312ac5a248055beaa1bc4,d5c2e20c53cdcc49d871aad197884098174f0f8aaa5e0e5e825bdfab7aef9988,True,noite,True,individual,1,70.8,ida,True,6ea2fdb3399f4d2e806beb01e9a3371bd622bed6a409acf3151818d738c370ec,48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc,,,2747b7c718564ba5f066f0523b03e17f6a496b06851333d2d59ab6d863225848,
2021-02-03 02:25:22,e3d8d5fe401bf4b6a5a8705a1fd4110c42b2154c8b1080c30ff89d1cda653e03,5beadaa83738a5e5cf2a175d99277791a6383cd634513d5fac28afdf60c10783,True,madrugada,False,individual,1,91.82,ida,True,1bee34b6262a7777362f96e3dd5635764e820f97bab9772f492397774a38d74a,43974ed74066b207c30ffd0fed5146762e6c60745ac977004bc14507c7c42b50,,,37834f2f25762f23e1f74a531cbe445db73d6765ebe60878a7dfbecd7d4af6e1,
2023-05-05 21:16:25,e6d385e9552110744b36fd04b2ca9c4ca38f57f47ad97d56bfb29635739fd114,eb10e044e32c24409d9d606e9088dd6203d5daec084d7f7abab1ac91f05c52ca,True,noite,True,individual,1,40.65,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,a46e37632fa6ca51a13fe39a567b3c23b28c2f47d8af6be9bd63e030e214ba38,,,9ae2bdd7beedc2e766c6b76585530e16925115707dc7a06ab5ee4aa2776b2c7b,
2023-05-01 12:30:42,17d202f668dcac6f8a47a8cc781fa5cbe198ec5bffe8113121605571ea9c1ebc,55fa8a47686f8ef10e07024021c53fc724a46aeb24ec0e085a9f5c097c49401f,True,tarde,False,individual,1,49.62,ida,True,f23ab45f058247a08e923d993f9d4fbb5636b91a3fdd23b7c2c0aa4893c5ee23,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,,,d2f483672c0239f6d7dd3c9ecee6deacbcd59185855625902a8b1c1a3bd67440,
2023-05-08 21:14:53,fdeb520d32c66a70f2088a278c5dce79005f0a5641c9e69987815ccf8818aa04,11f43ca5f166c96fefa771523d6ceba445e08c41006a8cace72ebbf4b8f42106,True,noite,False,individual,1,66.34,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,f57e5cb1f4532c008183057ecc94283801fcb5afe2d1c190e3dfd38c4da08042,,,d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091,
2022-12-22 07:06:27,7daf75ee037c0c4af04387b2b939ef5def5c40a9006ffcdb1f9c6018d4e0d61d,b3b620c755a147d7fc1dba5baec0ba3f2852fb6cd5190d241adadb6854c3cff6,True,manhã,False,individual,1,56.88,ida,True,2b9449f314bf93145f8122906d8dc56c4ca1f116e6db7ad2768d6f9ade29b31e,102624ac0a714fa26aa0f8569b1aa0f0f80c4b34de420d2bb9e46b3dfdbec039,,,2747b7c718564ba5f066f0523b03e17f6a496b06851333d2d59ab6d863225848,
2022-12-23 09:03:02,87d89f1a334a5cd156fc125afc122cbf77c55ddb492e38b7ab28a57db0e9016d,4bb221dc23ec82e9c05843efe35abc4041809538b2d22f9c54bec73b535016d1,True,manhã,False,individual,1,98.51,ida,True,5e968ce47ce4a17e3823c29332a39d049a8d0afb08d157eb6224625f92671a51,25b7c81e770034aeda70db74af0fb638beca992d2a535641e6313f38b9665016,,,2ac878b0e2180616993b4b6aa71e61166fdc86c28d47e359d0ee537eb11d46d3,
2022-12-14 18:10:27,3acdd06fc872f06920de0a0a23940998871d4e850899e3f7e7c3491f4bf3f414,b2cda749a24b3e7cbfc2ad28efc30d0acaac8260b918e98daf795aa73a4389d8,True,noite,True,individual,1,84.3,ida,True,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d,811786ad1ae74adfdd20dd0372abaaebc6246e343aebd01da0bfc4c02bf0106c,,,bbb965ab0c80d6538cf2184babad2a564a010376712012bd07b0af92dcd3097d,
2023-06-24 06:50:06,056e783d669871e82674d02788c44575c9e6cc807375d72b65427f9d9fafb984,b3b620c755a147d7fc1dba5baec0ba3f2852fb6cd5190d241adadb6854c3cff6,False,manhã,False,individual,1,56.88,ida,True,2b9449f314bf93145f8122906d8dc56c4ca1f116e6db7ad2768d6f9ade29b31e,102624ac0a714fa26aa0f8569b1aa0f0f80c4b34de420d2bb9e46b3dfdbec039,,,2747b7c718564ba5f066f0523b03e17f6a496b06851333d2d59ab6d863225848,
2021-07-11 18:03:01,d23795bb0c4fb3e8263e52c82a17e024103a27bb9d992c456564051b09471b78,18d02cd211700c54f89857039abfe6059974231dbaf4ccc14235c2099095bad4,False,noite,False,individual,1,61.26,ida,True,24f0a8fb44e42779d4dee2fdb81273a6730d5f374745e3cae4556c637d466e76,b3b130b344c28e52c7bd5347314547502cb39fec8ea539a78087539c236c6501,,,36ebe205bcdfc499a25e6923f4450fa8d48196ceb4fa0ce077d9d8ec4a36926d,
2021-07-04 09:45:54,040bca119ff6cb106e20630497579460dce58984ef20f76c66a8001dff3bc3f4,1e4ed856ad6ad85c8f2da9d428b2a1235659dbcee0995dcd79240fa4cdbde849,False,manhã,False,individual,1,23.4,ida,True,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,,,5f9c4ab08cac7457e9111a30e4664920607ea2c115a1433d7be98e97e64244ca,
2022-12-23 20:57:19,fe140c157c20f45e493fe9e301cb0b59d35b915a2c7b25e1360ce26f3bcaa972,e25238ef7317f3baad78b3457135cf0e5d882c06d860f2715da052027aa53a39,True,noite,True,individual,1,67.33,ida,True,7d7179c146d0d6af4ebd304ab799a718fe949a8dcd660cd6d12fb97915f9ab0a,10e4e7caf8b078429bb1c80b1a10118ac6f963eff098fd25a66c78862ae5ebce,,,f0bc318fb8965cad8d73d578cd03c63b7987dc6a79b906aada091e1b6a13443f,
2022-12-02 22:54:25,bbda1f313c71057432c2f377ce462f387aa93d6dc8a060bd2bda89dbd4ea51e6,c643999a977728642333af44f5c51af5950e8a16293ecb576d72146112c69b43,True,noite,True,individual,1,118.0,ida,True,fbb2a73b0bacf3953186a92029e3e9b130373a9ff1449407e6125b3481f4f0ca,ec995be98212e07c844614f0994071e307adb749eacc116129ceb39dc4a2c4d1,,,5f9c4ab08cac7457e9111a30e4664920607ea2c115a1433d7be98e97e64244ca,
2021-12-22 12:15:16,3b03af909860beaf219a237dbd49b90dbb90d7bc78cd72a837a568ad02e1f549,d02d23e3b4b9fbb8458d3b6ca0b4ea8c8cabd7705eeca629e0812bafec05700a,True,tarde,True,individual,1,73.11,ida,True,5e968ce47ce4a17e3823c29332a39d049a8d0afb08d157eb6224625f92671a51,c8c817e80216ce409c63a735acdd40fb7b023bcca6e87b6fc89973c447b6a858,,,5d389f5e2e34c6b0bad96581c22cee0be36dcf627cd73af4d4cccacd9ef40cc3,
2021-12-15 05:00:12,0582e546326b9aaf0db47b08416012b260d2c7c377326ff8365c7276378e7a0d,b1f224e02b9c195422eb13d344f97122d84d1c47ee7d82f75b97505096d2b309,True,madrugada,False,individual,1,54.96,ida,True,f65ccfbfec288565c1d414275985547799fde0ed286c85a50bd0ec5faa01d1ac,4ec24a2d7f1dfae1f98882eabf0400cd9483dd2de78b926b625c46e8787f3816,,,7a61b53701befdae0eeeffaecc73f14e20b537bb0f8b91ad7c2936dc63562b25,
2021-10-24 16:47:46,dd56b498c0db3626f357145618380570bdc0777ad41f570d7f3be0b18b2c63b2,1f2f4378ff3b687d80f3d2bb495eb01ff4d4265bcf1b2aeabc10fc6c745076ad,False,tarde,False,coletiva,2,48.36,ida,True,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,,,5f9c4ab08cac7457e9111a30e4664920607ea2c115a1433d7be98e97e64244ca,
2021-10-16 05:47:29,2af5ce50f3c2ab76b0a5ab4b1d278b924b564c0262c4c96c1cb0ab56793577ea,89465294af084d6a63780b64cae57847bea6437f4e5f7c941342c16d782c96cd,False,madrugada,False,individual,1,99.1,ida,True,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,ff5a1ae012afa5d4c889c50ad427aaf545d31a4fac04ffc1c4d03d403ba4250a,,,5f9c4ab08cac7457e9111a30e4664920607ea2c115a1433d7be98e97e64244ca,
2019-12-24 08:39:15,195acd028f3140cb3c4afa009dba26382870963ed4fe76a60e846ce43a93005c,d0e2de0de57d55ac6cd6bb133d4ea4043871574e1d716abd616a79e1777c75be,True,manhã,False,coletiva,2,158.76,ida,True,fc71f2d6d38dbfc752ecaf2262916dc8ad99a34243d47b34691f9f8a3afaeffd,de482c7ed5ca67ae135ef25bf3b13194970a2f3902318f1eda3c64af2a2eb344,,,c6f3ac57944a531490cd39902d0f777715fd005efac9a30622d5f5205e7f6894,
2022-12-12 10:07:14,0ee2cbbd00b2645bc8fb9a44207f952da83bb83994a4ac494b2713ee08330eb0,6bfb5f15fd78b34c06503cea33c5f6a0551dd2b8c01e7deab5942e1ac7766bf7,True,manhã,False,individual,1,193.51,ida,True,d26eae87829adde551bf4b852f9da6b8c3c2db9b65b8b68870632a2db5f53e00,3ada92f28b4ceda38562ebf047c6ff05400d4c572352a1142eedfef67d21e662,,,e629fa6598d732768f7c726b4b621285f9c3b85303900aa912017db7617d8bdb,
2024-02-18 12:36:09,b923f27bb056cdb35b85f6d5b3c42aa7112175ec1fa662827b42f5ae598f24b4,c7f6d01f7121dba0b8f844ac0391943fa3ee03742f4df32f8a9a20e45216dedc,False,tarde,True,individual,1,56.76,ida,True,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,5f9c4ab08cac7457e9111a30e4664920607ea2c115a1433d7be98e97e64244ca,
2024-02-07 11:57:31,3bb7c21e1ffd55010b23a0b8ad3688b0b7e44a2923a7277cc54aa0f986c1f417,d534919cc56e0783ff74e86b1e9f675cf14400aa605f99b538a038df4435a36a,True,manhã,False,coletiva,2,516.82,ida,True,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,c6f3ac57944a531490cd39902d0f777715fd005efac9a30622d5f5205e7f6894,,,ec2e990b934dde55cb87300629cedfc21b15cd28bbcf77d8bbdc55359d7689da,
2022-07-01 10:01:38,e6e12f7cbbba5155bebc57797646ec0991ebce239a71e5b717926f0af17beb67,844e60d897a762ff012d8011f9c3b501c1f598751b4532b19f0e89a4c6709eab,True,manhã,False,individual,1,236.45,ida,True,65956c853f2004feac38894fe8ed6a047126f326cb8312e56acb9839633c296b,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,,,96061e92f58e4bdcdee73df36183fe3ac64747c81c26f6c83aada8d2aabb1864,
2022-07-08 21:08:36,9532f6658bc058c7e3d522ef876409b0a7c67dac876af242c6486c17ce950a9e,8685bbfc30b03fab46cee2fd48d13082494725e0671e7d7ef82548af4f09c912,True,noite,False,individual,1,87.44,ida,True,a68b412c4282555f15546cf6e1fc42893b7e07f271557ceb021821098dd66c1b,6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,,,8cd2510271575d8430c05368315a87b9c4784c7389a47496080c1e615a2a00b6,
2023-03-29 18:13:29,412f205f5ebfd814ea92984f0c73014181eaf4605b7ef20222800fc94633e14d,2adf6c0ccff819e99d5ea3e9013e1c2326b44e30e55b01876090f71137fb9a2c,True,noite,False,individual,1,48.2,ida,True,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,5f9c4ab08cac7457e9111a30e4664920607ea2c115a1433d7be98e97e64244ca,
2023-03-16 06:59:51,4fd209b51ba9131448e9fa81e2b439162c07141fe4abeb6d0302de2682c73b55,cfbdfcab0a2b9a194e8fd6e13e91a2c36e68c206b5ef8d07857a12a7de0015c7,True,manhã,True,individual,1,109.87,ida,True,274e64235a5fb9590afabdced2d45045b161d75e5748c23d997295e3c8d4fa0f,828bb918957379a792e06807bcd291daf3c1efaa51325f32d2fc7e3280f1b983,,,96061e92f58e4bdcdee73df36183fe3ac64747c81c26f6c83aada8d2aabb1864,
2023-01-06 16:18:14,2f9f84f76c32929e9b49073f4d2b13b5d5704e493327df68827ef3d4dd08043a,a691518bd1fe7b8e75e3ee57dc8e161967dda7812a73d0de1963933523564455,True,tarde,False,individual,1,653.26,ida,True,3097fc802d49355a0a256d4b07ab9f7257fcf35077cdb8133d59f607fedb229e,560aa3e6e94314c78236109e209ac79e15e05ec8bf2dcb78300ae65e720edf9e,,,3068430da9e4b7a674184035643d9e19af3dc7483e31cc03b35f75268401df77,
2023-01-02 08:47:33,e66b5113283160433520439a677f6d4ce9b091848bb55eb4a936483452efc419,a544870b7de23deff96d6f98c56532198874daadcc43a8737b0ea147c0bc2e9d,True,manhã,True,individual,1,45.29,ida,True,01a0123885ebec5b37b52ddc058c20d052525c654b69e7b7bfd5feb291428bba,4652614c4d8778e57a970722f142d832798c133a14b1232a92ffe26a0e98919e,,,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,
2023-01-28 11:31:36,4fd06cf5ff3653627119f4f47ac1533e0b8b76cb0ccc16c278828d5b25e9e31b,0ae2d7799ec288c49c5e95d6f62d4fca5862e9554ced9c8cd62445ad2584c704,False,manhã,False,individual,1,48.2,ida,True,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,5f9c4ab08cac7457e9111a30e4664920607ea2c115a1433d7be98e97e64244ca,
2023-01-28 14:26:16,3a00f71429152e4843f024a72b1a3b622e7ad2317d7c79a069cdd62b64f0bb8b,abee51495b6fca1c57adee224c6d0c273e8cd4df4a68d8a196ac99e1c43023e7,False,tarde,False,individual,1,153.4,ida,True,de0023e398111d43424845aaeee2e119249cc0567e7b585eaba5f44080b458c6,2b9449f314bf93145f8122906d8dc56c4ca1f116e6db7ad2768d6f9ade29b31e,,,c6f3ac57944a531490cd39902d0f777715fd005efac9a30622d5f5205e7f6894,
2023-01-05 15:29:49,9c8a9944ec62e809d6c23365cf73ecd1daceb37a7987b270a0275ace5cd6789d,479ef33accc00cbd1c820ea9a63c1e2fcc6f9176f9f122455927937ff7aac185,True,tarde,False,individual,1,98.77,ida,True,2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e,454f63ac30c8322997ef025edff6abd23e0dbe7b8a3d5126a894e4a168c1b59b,,,620c9c332101a5bae955c66ae72268fbcd3972766179522c8deede6a249addb7,
2023-01-07 14:07:28,e159f6261fbaf7ba612889ce6ce580c35d04f1d12528925e5e85ba33aa05b9cb,6e880576cfcc93b507666bd414faefa73a1e4c2644bbc7c9573a686a4de9d8e1,False,tarde,True,individual,1,231.48,ida,True,7f2253d7e228b22a08bda1f09c516f6fead81df6536eb02fa991a34bb38d9be8,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,5f9c4ab08cac7457e9111a30e4664920607ea2c115a1433d7be98e97e64244ca,
2022-03-21 23:15:14,3c9901dcf4844c1627af9a5b81b6d2ffc6407d2f96f912140710d8ecb63174fa,b76879364d4dd0e3eeb848b0c0d808b33e250d8bf27cf9cf3e8f27787f823885,True,noite,True,individual,1,125.28,ida,True,46e67c525617663b392a53c0e94ba79e62db62a851fb175ae87756d4e73c9718,50181e9eff2dc42771486286188b8f2ebb4bd1d5dbb7dbeabc8b392bf573ad40,,,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,
2022-03-13 15:31:38,6a395ea0039787357722a18ecf06a273c0a7232ce9cdcb8c8d73dd2361ac4fe5,11c445fb678fb8403a43ff4fba956bbe68873925dd8b0fdefe9db4e97beb187a,False,tarde,True,coletiva,2,67.87,ida,True,eb3be230bbd2844b1f5d8f2e4fab9ffba8ab22cfeeb69c4c1361993ba4f377b9,dbb1ded63bc70732626c5dfe6c7f50ced3d560e970f30b15335ac290358748f6,,,d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091,
2022-03-11 16:51:50,d735e359072bf5a5d9af5a5dfa2e666f6c3e5c86e9e88e9fa469b3c1fcbb1142,1a8f2184a34c5886aff977da9195b8525a1d4dc299b049a8a1ae99f8fb341b6f,True,tarde,False,individual,1,283.82,ida,True,62f77e7d6197863ac98d9e0cfa76bea0c8e05379ed5281afbe72f7fc206fe37b,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,,,bc52dd634277c4a34a2d6210994a9a5e2ab6d33bb4a3a8963410e00ca6c15a02,
2022-03-17 11:15:45,0e3fcf14586acf27af3c50c264cee99fa26a22d95e1645da2aab05d9aaf15ed2,48fce795a780684c2fa26640bc945d28f365b2e47a17da50d1567d922cb64954,True,manhã,True,individual,1,47.97,ida,True,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,
2022-03-04 23:54:32,5526ff9c9790114f46b8b02b66ea8eef8c8402a48c19f4d77188b18cec0e9bab,d40b97a5b643d9a603034546a90dc730b9928318d1df578b71d65aadffee480f,True,noite,True,individual,1,47.97,ida,True,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,
2022-04-13 17:56:41,553e6f37c34111001ce0dca8da00521f90311197fb4d1c351bab031c8c6b67ec,55fa8a47686f8ef10e07024021c53fc724a46aeb24ec0e085a9f5c097c49401f,True,tarde,False,individual,1,51.21,ida,True,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,f23ab45f058247a08e923d993f9d4fbb5636b91a3fdd23b7c2c0aa4893c5ee23,,,80c3cd40fa35f9088b8741bd8be6153de05f661cfeeb4625ffbf5f4a6c3c02c4,
2024-02-01 16:23:27,5d7ed640ff4ef4915c1450b16693b0f5b33244500a59b9a5e04ca6f9f54357cc,f40eb2a9322b7a293f632621d1a8099a61a73bade926bcf102bb88fd2670d163,True,tarde,False,coletiva,2,135.35,ida,True,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,5c06e46c5e47cfacad16ce1e37f17c09fdbc7072c567613e0b8112173f688a65,,,dbae772db29058a88f9bd830e957c695347c41b6162a7eb9a9ea13def34be56b,
2024-02-12 10:21:45,f71f3bfdd880695ff6e38db367108421a0918595af5450a00be11965042acad3,1c8ab5e4f82951905fe39e755869c93ec5e0f0e7ae2b56882497f3c795ab77e9,True,manhã,False,individual,1,32.2,ida,True,3a047b4a81effb2caf23b20df833b025335658cf85b97b02138786ff6301be36,abbbff138efe24150ae5c616d0f4c1c7a118ad28f676d524632d46409d21310b,,,b4944c6ff08dc6f43da2e9c824669b7d927dd1fa976fadc7b456881f51bf5ccc,
