client_id,top1,top2,top3,top4,top5
229c351f0230bfb449b2013515742b965d21c5b83f7821fa0c09e55b37c3922c,Cidade_787,Cidade_704,Cidade_704,Cidade_704,Cidade_704
22bed962aa33bbfcbc65cf6090efa57d41cf6292ca9ca4687de250b0f9acfe7a,Cidade_184,Cidade_704,Cidade_704,Cidade_704,Cidade_704
22c4d6656675fe4c6a4ba34a95a883046ecb969c6fdf752ec88de4e1ee81daf9,Cidade_710,Cidade_1787,Cidade_704,Cidade_704,Cidade_704
22c7840f9508c482b1f654d011ade027be53beb927c6e46069bdb8ae18383cf4,Cidade_107,Cidade_294,Cidade_448,Cidade_1622,Cidade_1565
22cf91a04352e3171aa56eccd3404c115cccf99dd2f36693f77d1f4763e30d0d,Cidade_868,Cidade_1463,Cidade_191,Cidade_145,Cidade_704
22d6d4577a14c26d2c76fd5639c3bbca19cc1ad0545d664bf116c49a1a457077,Cidade_463,Cidade_951,Cidade_704,Cidade_704,Cidade_704
22dcdc976503d514b0e1f216068651c63d47dc38783c1eebd573c1f2cc6c58f0,Cidade_1964,Cidade_226,Cidade_708,Cidade_1163,Cidade_1462
22e751394b60d634e27c4436101902f8d12c2ebdbf9a780c3a387df207a3f795,Cidade_1862,Cidade_2092,Cidade_704,Cidade_704,Cidade_704
22f1bfb256c8abdec93716d3902b90d963ba9615d83f79ebd28f3b7804473383,Cidade_1260,Cidade_999,Cidade_377,Cidade_704,Cidade_704
23156aa224e6bd5d2696f878040d4b79df0526626d09f1aeb71cdd3076554f6d,Cidade_1216,Cidade_454,Cidade_758,Cidade_925,Cidade_2037
232fd0b9e87ae7db10ea2085f83b752ad9b18852d10a56f48b2d1e9e449f5941,Cidade_1136,Cidade_1842,Cidade_704,Cidade_704,Cidade_704
23394dc689684e3bb43e937cc5384cba3a4e2ab682d5b8f9cebf01379520cd21,Cidade_86,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2345e1d28b1713ea24bdc197dd8944a08e9971794d3e9cf0024e307e54bea5e7,Cidade_985,Cidade_994,Cidade_130,Cidade_704,Cidade_704
234918ae7ca7c5614897a859c4e2bdf1d4783633efcb9bf3d3fcaeac5bad0de1,Cidade_1830,Cidade_704,Cidade_704,Cidade_704,Cidade_704
23a2792419a7a86382be941503a649ef1e48e50a98308945acc0e3adc62174b5,Cidade_294,Cidade_107,Cidade_2345,Cidade_1618,Cidade_2334
23c697ec1963d0098ebc65b35a899155da8c7b41442e56b386a429cefed4b5be,Cidade_107,Cidade_294,Cidade_448,Cidade_1622,Cidade_1565
23f5291f2cba1db795daec8505837149a9301df9d7f51ce5fde007f014690409,Cidade_679,Cidade_2316,Cidade_998,Cidade_704,Cidade_704
245e9f0792fefa50742a951c22f5c87fe6083a4090e349ff5738c8235e33671a,Cidade_1729,Cidade_704,Cidade_704,Cidade_704,Cidade_704
246a15d1f1b74cc2dc0417eafd47d4fef9beb026cd65d1de4c321944354c4037,Cidade_2354,Cidade_341,Cidade_2237,Cidade_2373,Cidade_152
246e741c813dcbd53abd497ee16cc47eeeba48c6f1fbecc3504400e182abfeda,Cidade_1955,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2476acfe3c84072678f6ce03bdbcf81663a54f484c46b8b87b1b3fb86e85a441,Cidade_203,Cidade_1559,Cidade_2370,Cidade_97,Cidade_704
24771debbaa169defe772bd84de0674ccd18053ac2f57cdc031711984de02091,Cidade_1710,Cidade_704,Cidade_704,Cidade_704,Cidade_704
24a87ccc28e56602f99c6915d4674fd62caeba4d965ab429002c1a88a69792a3,Cidade_1061,Cidade_1410,Cidade_2297,Cidade_704,Cidade_704
24abb2bf233a1ec9290937f6df6838473754f88e41d9421d0bb2b746859e276d,Cidade_1618,Cidade_107,Cidade_664,Cidade_2034,Cidade_642
24d8bb4fd67187172e65aab532fbe2f353e576b4563192f2339d1db5574b9842,Cidade_237,Cidade_704,Cidade_704,Cidade_704,Cidade_704
24eb5d7c88705ccd448bb38383aacf71942b70b82a68b625d889fe4d255ec870,Cidade_1924,Cidade_444,Cidade_307,Cidade_1441,Cidade_704
24f2efea389ff4e65882a94089be669f4a4b7d292305b986bddc661129a1b413,Cidade_107,Cidade_294,Cidade_448,Cidade_1622,Cidade_1565
24f7cffc096859f44a2b74384a846420cac9cdbeaa0bd2c28a00d90a8604f55b,Cidade_1130,Cidade_704,Cidade_704,Cidade_704,Cidade_704
24fc3f1c7fb77d3811b20b829e91b39b22ad90805ac731473dbdcc64c83ef4a2,Cidade_1273,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2529e952b45f7ccac88e9c42a82b080a7220a2d38fde5f15561bffdde844f0ab,Cidade_614,Cidade_704,Cidade_704,Cidade_704,Cidade_704
25329e82c7029f858930957a54b830ae5d8c46631821c5bc0c2e2bf467c2ddde,Cidade_488,Cidade_704,Cidade_704,Cidade_704,Cidade_704
254775092a7cf14ef5007ffc655972869173de3039683e4c40a43ecf5aff1560,Cidade_1784,Cidade_1255,Cidade_704,Cidade_704,Cidade_704
2557de33abb861475113ee6bfb7b7d1ce6bab5a34522a8cd986e70b216f5d5fa,Cidade_363,Cidade_704,Cidade_704,Cidade_704,Cidade_704
255c300e30f65fddc7ace65af189a99c52d888bef6551979341674f08eab2204,Cidade_438,Cidade_1545,Cidade_1095,Cidade_2295,Cidade_2247
2570f3bc302b9bcffaf4d9ffcf7e7fc10c24e6d72da959ee6ea3439df9711840,Cidade_1123,Cidade_704,Cidade_704,Cidade_704,Cidade_704
257f59a8a0eab866efcd9e22403e9f5d64a243287adeb39f7cbf8f5192c3d137,Cidade_2151,Cidade_1293,Cidade_2125,Cidade_1827,Cidade_226
25b2a4ae8057277611d7f03a6579fdeb4cf9de45c3d899009e175b0f43768385,Cidade_1086,Cidade_704,Cidade_704,Cidade_704,Cidade_704
260e8fe15689c15390a5f37eb119c3dc0e20dda4a5da56b052ea8e12cf356d00,Cidade_1542,Cidade_2385,Cidade_304,Cidade_2225,Cidade_262
26124a46f6833342e4bd12e4e8678190239d89dde0b7ea06de346dc31fbb5ce1,Cidade_2034,Cidade_107,Cidade_1395,Cidade_448,Cidade_1565
26163acbc79ab407d35ab371f0bd7dbcf402c227061a06daafda7d8dc5e09e91,Cidade_2175,Cidade_704,Cidade_704,Cidade_704,Cidade_704
26348260309b22758516240ff33f36f94c70a808b90988cc9d9e010dc9eaff45,Cidade_2354,Cidade_341,Cidade_2237,Cidade_2373,Cidade_152
2640b6e5f4458e13d24242ee6069b1d7b251abca1ebdf0a3f12133b8c1731b03,Cidade_720,Cidade_1683,Cidade_704,Cidade_704,Cidade_704
2644b8aac0de36fe241cec109a37ae7343ce5d5f6ce8d702487a4dd2058ca89d,Cidade_590,Cidade_1139,Cidade_704,Cidade_704,Cidade_704
26454fdb73ea9dde26c5b1f8d6584067aab1d90854a4922a9919bd8b14c94533,Cidade_977,Cidade_704,Cidade_704,Cidade_704,Cidade_704
26c6c850df0cd5aeaa11783b5ab6db5e18597e5006e7a15e5bb3c1177c98e140,Cidade_41,Cidade_704,Cidade_704,Cidade_704,Cidade_704
26d713c8a011f050761ccb5b60c274f2fad5ce620c3ae77948691db35e63ba5f,Cidade_1862,Cidade_2092,Cidade_704,Cidade_704,Cidade_704
26ec33fc64435bfe14b5ef146c09980ff5ca70cd6f27fc6c1e749d09559e5bb5,Cidade_1849,Cidade_1068,Cidade_704,Cidade_704,Cidade_704
26f893af46b474fddd0ca9655be7c4ea5d4952d729b13c305adcb1109cf0225d,Cidade_83,Cidade_704,Cidade_704,Cidade_704,Cidade_704
270031827846c7c58b5895aae78d58c1bc7b614dd285f4e52a9b7e1871cbf9d1,Cidade_138,Cidade_226,Cidade_960,Cidade_411,Cidade_722
27095b4b60de433cb536b4b6ab915408f8efa339071f7ac0525455ddfa39368a,Cidade_1330,Cidade_704,Cidade_704,Cidade_704,Cidade_704
27c141483b538d269a5374b2f4e44e7299304e694df84436b6485a05556f7de3,Cidade_1584,Cidade_888,Cidade_680,Cidade_226,Cidade_1479
27c540257e5dfc6a81d1c1ad66a03fcc68629d2244c2a94f367a1ff4ef7d3d42,Cidade_1192,Cidade_1032,Cidade_603,Cidade_2166,Cidade_1139
27ca4342fc98b9557ec3d66880c9c8c6e4ff7c5c164f6c0d5c964e6f11342f2f,Cidade_748,Cidade_1966,Cidade_704,Cidade_704,Cidade_704
27db446b93c06babcb74f91fbdd3d03a6dede640682be0d5314619bf170a7af1,Cidade_1214,Cidade_1638,Cidade_2129,Cidade_1122,Cidade_704
27e2ce682bf9a073cb2f115aa9c525aa24d5a0418102d0f3ca7a76d782ba8f84,Cidade_2093,Cidade_1104,Cidade_1111,Cidade_1964,Cidade_960
27ec298285b359c386752ebf0804979c848ea240454716b918f6106b95b87fc0,Cidade_2292,Cidade_704,Cidade_704,Cidade_704,Cidade_704
27ed6eaf87fe189837e4060505e219ce2f2c8a6c98d370ae8d730b20c45e77a2,Cidade_2144,Cidade_704,Cidade_704,Cidade_704,Cidade_704
280b55cf5abdedd520adeb9d33b98e6a8402dc33028b634882e52d865d655071,Cidade_1882,Cidade_487,Cidade_704,Cidade_704,Cidade_704
2812c0b67bcc59788c459534eca4e3f337d040b67b8fe36614117be7a26a31f0,Cidade_227,Cidade_144,Cidade_53,Cidade_1535,Cidade_1772
2814bf45d28ec6a81eb5a2cce95e3a556181c1ed5b80db971d143ab9a93d982d,Cidade_2045,Cidade_1945,Cidade_704,Cidade_704,Cidade_704
28189df90aca1e166114ecb442bcfc692a1933e27f9cb18e298ca81bfa8b45c1,Cidade_1281,Cidade_294,Cidade_107,Cidade_701,Cidade_448
281cdd1d8d0115b51f6dbcfb352a3a3a6edb338177355e51e6925442006d2743,Cidade_766,Cidade_704,Cidade_704,Cidade_704,Cidade_704
283df89b5f5073b45d4c02f34577cef8c82f7f507dca70a05e7cabb7c439efa8,Cidade_1756,Cidade_704,Cidade_704,Cidade_704,Cidade_704
285a49d2a3c4195cb8b45f00230c74ad282c98e7c012b05bc41f4408869a19c1,Cidade_226,Cidade_1964,Cidade_295,Cidade_888,Cidade_2000
2866be56b6ffd8bb9eda4046048a83ffaafa008faf6f339c79c81e4abd5dddc3,Cidade_2243,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2868aa5e00c01ccedf2aa64c9cb614217e8c761f3e5627f4297143695178bc5b,Cidade_2256,Cidade_2371,Cidade_1313,Cidade_1540,Cidade_1636
289a6ef907d8cd1bd4fed8c88888d49e1eee4a9b2abbcf52a275135eda119509,Cidade_145,Cidade_1463,Cidade_1723,Cidade_1812,Cidade_1953
28a266a83631737dc4ed56d8b3459eb232c961a58bb58bc1a6692956db5a3b05,Cidade_613,Cidade_1636,Cidade_552,Cidade_1117,Cidade_2285
28b3b3b408d3a7ad2da2844ff982d38078ee76caa9582a76360bacf5d258ac6e,Cidade_1523,Cidade_704,Cidade_704,Cidade_704,Cidade_704
28ce7e7d8973263937ae98de1d24ad5742332d44b2d96bf8161cfbf58fb22479,Cidade_2355,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2924d47ef1c6bf1f2a9a9a951fdb3869dd36cb425ccef625de8060e538af3973,Cidade_1599,Cidade_356,Cidade_704,Cidade_704,Cidade_704
293707149222828406d90e6e5b3bfafcbee2d29aa55f6ec27f6187e040c40a48,Cidade_700,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2956154e198c9838b821d832dbc5c3321cf18ae2151bb6ea398bb085a06265c9,Cidade_1881,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2982ec72e415d8744f3095c8f356ffc8f4b77174e940756848c2031d4513a12e,Cidade_310,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2986a7c9d86189610a5f44b8fccf56bc5ac979282b6aad0aea3c5ea00f2e60e5,Cidade_1874,Cidade_716,Cidade_503,Cidade_704,Cidade_704
29b4e99a010f820bd10922234fd7bdd2c5e3f038973ed37070dfae77ef46a348,Cidade_2199,Cidade_704,Cidade_704,Cidade_704,Cidade_704
29c3fe97de6593f8f756408b8888604c4dd650440ddcd8b1b2a298e694a81340,Cidade_2354,Cidade_341,Cidade_2237,Cidade_2373,Cidade_152
29ec3089b34cef5e198242f7886e040c8ee175985a7248a7a79f19aba8194765,Cidade_1547,Cidade_1141,Cidade_592,Cidade_243,Cidade_704
29f308c82173e17846d8757ae3299f18dfd31fd6abdd4a9626af894b07ca1351,Cidade_850,Cidade_1686,Cidade_2174,Cidade_1999,Cidade_911
29f38aed11d0b0fc3e4a48084adddc400c826d5622e60340a79f586b8bf24964,Cidade_704,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2a077c4c796225c7de56ec039ca4f01a2bdd98e71e1bc8e1071e20c1d80aca80,Cidade_1924,Cidade_444,Cidade_307,Cidade_1441,Cidade_704
2a0e7ab94338a54848b7ca17ce4a8135490ab3de1e623ea9e4cd161f057bb4e7,Cidade_225,Cidade_857,Cidade_573,Cidade_291,Cidade_704
2a12c27a65ffbc81950bf032934e876dc9943e963abc91c7d4f75c7e565962a4,Cidade_1421,Cidade_1326,Cidade_704,Cidade_704,Cidade_704
2a27e6d1bb4f71e9123ed55b95d87a872ae39d302639db06acecf14e8434e3b4,Cidade_1145,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2a4b4865ca64824b92556883d61f11fb5e86474203fdc4f8f07e67ab21b92cf9,Cidade_2004,Cidade_2093,Cidade_906,Cidade_1964,Cidade_888
2a5cffd5b6cd52d4e17fda73740bceafb1fa66671e6323bbc6c59ac04758e898,Cidade_2085,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2a6103479362510e6f625415fdaced73ace5fbfc98dcb1823dc29d60d358d4b3,Cidade_843,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2a6628390b01c49c51b89484748a301c0e853a5322fd01c7cde7693d30ae3a70,Cidade_1817,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2ac0ecc9b6730078535cc8f192472f069c23c2a49227c1d033fb7f8298a71d5f,Cidade_1317,Cidade_1503,Cidade_1636,Cidade_984,Cidade_360
2acffc0c8d4d99fbc64169cdc827b0e313935ea33346c63cf5e92f8501b1c1ba,Cidade_1494,Cidade_840,Cidade_1851,Cidade_1895,Cidade_708
2adf6c0ccff819e99d5ea3e9013e1c2326b44e30e55b01876090f71137fb9a2c,Cidade_888,Cidade_226,Cidade_1112,Cidade_1315,Cidade_689
2af52c7d33bcfbaa6f79b059bd6107809ba40bea3180f67c494b4043eaca57e1,Cidade_203,Cidade_1559,Cidade_2370,Cidade_97,Cidade_704
2b35521351c88a20f6912a91bceb8739553dc9045b56b97e268088bcdbe4f977,Cidade_888,Cidade_226,Cidade_1112,Cidade_1315,Cidade_689
2b3ac46c248140bf4fdcba377f2a7ad497a145c9e95c0dded30b787b867c056e,Cidade_699,Cidade_2240,Cidade_1241,Cidade_1604,Cidade_704
2b53886b1191c737a4d9faf243fc385c2b07d3aa3cbeb01b259b3e73a7ec09ba,Cidade_67,Cidade_1810,Cidade_704,Cidade_704,Cidade_704
2b666c3e063bef39ebcc3e717dba8a3b3257ae6455ff90a786f1694f69f28aaf,Cidade_1138,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2b6aa23ed3a45fc2cd93da352789230fb7b050e0c3b4f6388ac338b2e1f44044,Cidade_2109,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2b6e8f019de88df108c09402e1691d4966ff7a56f2a2809dfae08dadfb8bd873,Cidade_1230,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2b7a3a9e4d9c9032e04b8fd865226e1ec88f1dbba4839950b8e1723e1fd99a7f,Cidade_618,Cidade_1636,Cidade_1532,Cidade_2128,Cidade_1117
2bb942831cc89f5db9ac0376a8574534e6648f2d946746af4d719cd84fe2268a,Cidade_118,Cidade_1475,Cidade_704,Cidade_704,Cidade_704
2bda00506cf67ae2828006c8131bd215ada4943dd1738dc72ea71769f31e9b6a,Cidade_1291,Cidade_686,Cidade_964,Cidade_2148,Cidade_369
2bf53f208f87fce2f007e52a8cf2e64a87f89d56a8d5df9a184f3bb8178cc1bb,Cidade_262,Cidade_1403,Cidade_2385,Cidade_1542,Cidade_704
2bfb75f00881fecfabebb465c25df76666a17d87fb38418b2c206093f7d530b7,Cidade_532,Cidade_1462,Cidade_1895,Cidade_2282,Cidade_680
2bfdf5e4d85c728d85e933b7152369135bd102fadccd1137a70eb0cae6570492,Cidade_107,Cidade_294,Cidade_448,Cidade_1622,Cidade_1565
2c1b14141044f1c42f5aaa65fa18dc9fb25540d5bdf28a459945784bb58871e3,Cidade_392,Cidade_371,Cidade_704,Cidade_704,Cidade_704
2c1df657327cdd832b772071b463c7f765d5eae17be82ed64a51489db27fe30c,Cidade_1968,Cidade_774,Cidade_183,Cidade_492,Cidade_704
2c226d6aa6332e379c18fd0c23802a6c45fdf065943325cade3d215e147debf4,Cidade_1914,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2c5ac6b69387e94fcbca1bd3576600128fa6b61b04737a7bea4ee9f162d98292,Cidade_776,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2c5df5735c72b2bf37fe57521dff59154a730853a7c61406c2e519459c0942ee,Cidade_1998,Cidade_1578,Cidade_704,Cidade_704,Cidade_704
2c635e5db729a016d5e7a6100fde4b575cb6556b062353060c1ebd07d6b511b5,Cidade_137,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2c6b6b24c9acd6cd01f879465201d51b714042694331bde0628cd423ad344673,Cidade_2391,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2c8344181c2f003c05a8e0019e359547789d7a975ad082dfa8fdae3ec662acee,Cidade_590,Cidade_1139,Cidade_704,Cidade_704,Cidade_704
2c8454754ec791ad4a97593cab81a204c1841dbeba3a2030033dc574a3eaec69,Cidade_864,Cidade_1291,Cidade_1340,Cidade_1765,Cidade_704
2d4f02ea40b9a08d8f3e459ae2479f1eddd392b413d778dacc18b128d93abe4c,Cidade_962,Cidade_1964,Cidade_1218,Cidade_373,Cidade_270
2d53a4b0ba5dd2a09b0a9488d8f1963fc48238b6b145e63423b58c0f60884655,Cidade_2354,Cidade_341,Cidade_2237,Cidade_2373,Cidade_152
2d61f6389db74f4d77c3053ce006cffa05d5a88c74466120e10596d1f197ce8e,Cidade_1198,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2d7ae2c32ac23101a6f0aaa8522dce7d2e20eaeb4294f03c2d7b73c858216df8,Cidade_310,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2d81ee354604fda59b8324583a0f824263fbd060ab87b5d6f4a7e0253423994b,Cidade_2133,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2d99400ef8db6f1b31e91dbb656fa6575f08cd6d42ea4b97d4f6f7cdcd0aa169,Cidade_1784,Cidade_1255,Cidade_704,Cidade_704,Cidade_704
2dc6de5ac3f285f96913e126bba6d3fc9634064799171067ec2c2bb1d182ffde,Cidade_422,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2de01146142b97b93812fa9a5d3f8104d8c3e0ac7c7aa85b3977d3b402aa5500,Cidade_1257,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2de0f3f27cc5ef8f963a5ec5f2abb13b10e113afa167d118b8bdf8c9a5faabbb,Cidade_1230,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2dff4dbabf3904934507b5cc9ae49a811f387da44e226f99115d2c0bcfccd6ec,Cidade_1493,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2e045fcdae67457e6b359a65ff7061ded0853546d6b9262f1d2c58ed5cd4125a,Cidade_1346,Cidade_430,Cidade_1132,Cidade_704,Cidade_704
2e1bbb9b1df977d2caa38e723808c6a664495f2d98f0989007f90e8567db015e,Cidade_1862,Cidade_2092,Cidade_704,Cidade_704,Cidade_704
2e4e9006afb66960592f3ff991c5fc8c05216c2a8cc456057caa82344a30921c,Cidade_1079,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2e7183e34852f7af6e7822f0453401eb4244ef885679a60c14d8283c98903fda,Cidade_43,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2e73a919a07338d8d96c34be3fda3bd1d68c7ded7c6323ac3c84aa1f7fee2e1f,Cidade_225,Cidade_951,Cidade_631,Cidade_573,Cidade_980
2e8122a3646deb5c22ce8845d8a52c3eaac3369903861d912f8c57b8f4b88544,Cidade_1622,Cidade_107,Cidade_2264,Cidade_185,Cidade_616
2e9944a6b073e09c7f9a38f900591788f634fa67f6afbedd7a9b539b80905421,Cidade_1306,Cidade_226,Cidade_531,Cidade_1974,Cidade_960
2ea0cc9d77789cd51ba645356e5b91521ce2a15524a3c9e3df9263e9ad9ae6a3,Cidade_726,Cidade_226,Cidade_2004,Cidade_888,Cidade_1621
2ea18df8a6af62d0e34e03ab2cb3bf322509ed2ba9e0e9e481194fcfad038ac7,Cidade_540,Cidade_455,Cidade_704,Cidade_704,Cidade_704
2eb377b17d8e5eb53d8b8810dcecc6cf86f509b0d60db0ed19b3265c8d594b7e,Cidade_226,Cidade_1964,Cidade_295,Cidade_888,Cidade_2000
2eb4a0d17d245b60b2dc598af702beac265f3e67d53611937ec7d0067271246f,Cidade_373,Cidade_1479,Cidade_888,Cidade_708,Cidade_270
2f0b5b3ca9a6e3b5de94beb784a1689b05828cb6297a0150289a2c37a26a408c,Cidade_1923,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2f14a60b5e692ab0d660c6b9d03111a8c1b7662a8fd4bca106d67d58b3de08ab,Cidade_1626,Cidade_679,Cidade_1846,Cidade_549,Cidade_1945
2f462d2550d1ebe80c89a5ab792201c97d67b8ad1073ff886c85c5854ac67865,Cidade_1953,Cidade_1463,Cidade_483,Cidade_704,Cidade_704
2f5f199fd81c6fd838976640a3060ab8561c8b06b0c37ba056327ba34d87f724,Cidade_699,Cidade_2240,Cidade_1241,Cidade_1604,Cidade_704
2f694f9651acd90a8c217f97f40c63fa8e0020535b714090ba496e49c5b9b8b0,Cidade_1547,Cidade_1141,Cidade_592,Cidade_243,Cidade_704
2f6d3a09daed965c6f886d760cd03a879c0f50b5f903cc8411b8583f83fdad60,Cidade_2289,Cidade_704,Cidade_704,Cidade_704,Cidade_704
2f7d2fd88c7448d9f87fc14f2806bf278003e6541f918ea6a5e92373d91bf2a6,Cidade_510,Cidade_94,Cidade_1185,Cidade_704,Cidade_704
2fa7dd44dbf609ab20a0ed6f69ec93289333101d35a6d8f9f7e3b6c74072e0e2,Cidade_107,Cidade_294,Cidade_448,Cidade_1622,Cidade_1565
2fb1fc195bf72b18d9c7543e218fd837305ce7e6550d7e0d0c62dc2ac6e8f550,Cidade_2178,Cidade_1278,Cidade_704,Cidade_704,Cidade_704
2fb8d053d4fc91eab2b5dadb84e9b229cc932157e8b2360b71e50ffbe7583c02,Cidade_1578,Cidade_1998,Cidade_224,Cidade_324,Cidade_1009
2fbb78be61209a5688330115758c5c6d7a2c2c0569b63952492af5ae71ad239d,Cidade_2271,Cidade_1699,Cidade_704,Cidade_704,Cidade_704
2fbeeb87ae6ced3db79d16100939d0e6936978bb200d19f1d531d0c5eec41c68,Cidade_77,Cidade_594,Cidade_2351,Cidade_212,Cidade_25
2fe5265d8fc43a9e56ca84feefee66fa9614a44b79bd7f9b0006c6b3d4354d8b,Cidade_1636,Cidade_1432,Cidade_2371,Cidade_1715,Cidade_2005
30023da7645c8ba79d14d84e2397297c8f0e6131594e0d0da6bd1743ad37b94e,Cidade_1293,Cidade_2211,Cidade_704,Cidade_704,Cidade_704
3033aa77dc633e485982cf87913177ae38d17758b659410eb8d3b212c37cf429,Cidade_1155,Cidade_704,Cidade_704,Cidade_704,Cidade_704
30352d416c00be105c290ff9de20ff272d0c3ec749ec40a6a10f24c1e57368c2,Cidade_2147,Cidade_704,Cidade_704,Cidade_704,Cidade_704
307c398a3d6b528f2d8ee924c795ae1bb89dc3e8246b035764b70487d9447732,Cidade_244,Cidade_2379,Cidade_704,Cidade_704,Cidade_704
307cd9b519273a4a85aa1718217f7961330129b73bcaa6ea3252cf2418e7a5ae,Cidade_1542,Cidade_2385,Cidade_304,Cidade_2225,Cidade_262
30a15906398d0613a3f830b4430466dc3ae3968b810bd699fb10c93506b3717d,Cidade_902,Cidade_2246,Cidade_704,Cidade_704,Cidade_704
30af995e71a440e39999891f87234704a489b56c4976c1096df6f6fc76388010,Cidade_2231,Cidade_226,Cidade_270,Cidade_1428,Cidade_2151
30baa98f71cdb244cbd1de162d39697c8fb89f8c683bd73880feb79d5018c9c7,Cidade_1367,Cidade_704,Cidade_704,Cidade_704,Cidade_704
30c19fb92352a08b0ffa1be8b544cf1d0676dec161b08fdccab9fabb13d45720,Cidade_138,Cidade_226,Cidade_960,Cidade_411,Cidade_722
30ca28edc17ae05a0b343f0508fba20e552c872ad433d08c912483c42523b951,Cidade_582,Cidade_704,Cidade_704,Cidade_704,Cidade_704
30daf6d18231480dfe5e861d8960016fb9eed4bec8cb4bf48f0c2ff26ae932f0,Cidade_281,Cidade_991,Cidade_704,Cidade_704,Cidade_704
30f3c817bad57baf5ab8c30b49b6939208595d306788dbec8947f0aaaedce230,Cidade_1821,Cidade_704,Cidade_704,Cidade_704,Cidade_704
310302a182bc868a0d8aa3ea0b64b71e2e2f18e575b209979a39ef28be3eb819,Cidade_1805,Cidade_704,Cidade_704,Cidade_704,Cidade_704
3134a1e7b5105da34cd62a3242b322640f1e8f7f17a518e497df3bfc7123d355,Cidade_2050,Cidade_704,Cidade_704,Cidade_704,Cidade_704
313cbc1368ff5abf0d5d33bf47ddbfd7de1a0f4a963896b2d443d47e16b1b3fa,Cidade_1964,Cidade_295,Cidade_1814,Cidade_1163,Cidade_1621
3141a1cddecd99d0ac13d74cf3759283f640e752df3d43481d2e9fc624698176,Cidade_1887,Cidade_704,Cidade_704,Cidade_704,Cidade_704
31457dd40126559d9cbe802a6cecf44ed11fef2aa721c89baf2d3fddaad59a51,Cidade_2312,Cidade_704,Cidade_704,Cidade_704,Cidade_704
318b25fe4fdbe2d2192442544cfd71a12ca16b96d07929b0c7891136583f4038,Cidade_589,Cidade_1856,Cidade_1623,Cidade_704,Cidade_704
31a11e34a3e853b9381c94beb9f503e12627e2f777d0165e760fb8da5ffb4531,Cidade_2354,Cidade_1815,Cidade_704,Cidade_704,Cidade_704
31b54169b7f27e89052082f73bcc92c2fd4a916bb78f18590cb5f1eebb3efdda,Cidade_1579,Cidade_704,Cidade_704,Cidade_704,Cidade_704
31bff398a12cf3610116ad2d784061f97808cabe4e6a463aad03508558135eb5,Cidade_1216,Cidade_454,Cidade_758,Cidade_925,Cidade_2037
320f433f25841446f4ee5a348d5e234e842d15d2021fe6a02a34f30544966ee1,Cidade_1108,Cidade_704,Cidade_704,Cidade_704,Cidade_704
3227a74e6f27e244630c8a2e1ca2041216397dac00d469eb35cf39d31316800e,Cidade_1900,Cidade_704,Cidade_704,Cidade_704,Cidade_704
3233c751615dc927e76b53091291f9c6aaf4089655fc422669729c62dc8b323e,Cidade_1552,Cidade_704,Cidade_704,Cidade_704,Cidade_704
3254d7c8a1f73d1da94929fe5034b4577545346741a667d632af031fafe23918,Cidade_1542,Cidade_2385,Cidade_304,Cidade_2225,Cidade_262
3265420405fa6251960db35d01bcdc0af0eda2dfaf5b963ba8017d3c7a05209a,Cidade_981,Cidade_1964,Cidade_226,Cidade_270,Cidade_81
32786a4ba9e43773e9c31c859edb789dc23ea6d3baaef5b900bbc8edb4d0d056,Cidade_1339,Cidade_226,Cidade_1895,Cidade_1621,Cidade_1306
327abe5f0b03b1c190a01d49544c8ed57a504b8970823760f2ff022e54f8e252,Cidade_289,Cidade_909,Cidade_1578,Cidade_147,Cidade_175
327dbd4b00118ad5ccc592d5bcc5a5e7001f4c22624e3102735087e2e4f6bb44,Cidade_2100,Cidade_11,Cidade_2090,Cidade_1797,Cidade_1721
