client_id,top1,top2,top3,top4,top5
424e8077bb52ee7cae1d4ad37dd906a25af88323b60dba2c605b5f6eb6a093c7,Cidade_2142,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4269270208e761fd873f7b057677862c920427c4faed52d2ae1a978f33616ba7,Cidade_618,Cidade_1636,Cidade_1532,Cidade_2128,Cidade_1117
426a90e0743a5d20fdfb8f192e9b8c9a5bb4bfc195035c28fd37c0ff70bf5b6f,Cidade_1782,Cidade_704,Cidade_704,Cidade_704,Cidade_704
429baa5b32317ad88bc52892386fcf9fe53233dbda3ada59320f9f8274106066,Cidade_908,Cidade_212,Cidade_704,Cidade_704,Cidade_704
429d42d6eb927cd1b0a7d2a05d8590754f3018c41c5af67b209f38ba7f9ef654,Cidade_11,Cidade_2090,Cidade_2100,Cidade_263,Cidade_461
42f8061803af16077ab1db8ea6f3df7c6420480f1d3f98d43597f37f4c8c2909,Cidade_1894,Cidade_704,Cidade_704,Cidade_704,Cidade_704
43142043fd9c99fafc09dd823596c1d0f985dbfbf27f3c59fbb80b7d3460be25,Cidade_1964,Cidade_295,Cidade_1814,Cidade_1163,Cidade_1621
431a381420559aba4d3b9b48bad4f4a347c41dfba45e5e17bbb8e49a46536694,Cidade_1530,Cidade_704,Cidade_704,Cidade_704,Cidade_704
43303c81084b9639bfb8e7800a7cd5c1c4fc39e55a773a6b24142614f3553ee7,Cidade_1365,Cidade_913,Cidade_1378,Cidade_874,Cidade_2202
4361eff966bb4b1b24df3da14685bb3d76f654035b5bf016cb6f7e29d1705f8d,Cidade_1163,Cidade_680,Cidade_888,Cidade_1584,Cidade_1112
4389d4af95c789f61624855f8ddd44d666343226e532cc93591efdb65cde9b6d,Cidade_873,Cidade_637,Cidade_704,Cidade_704,Cidade_704
43af91f64a5d9cdd94e2a1af0607629d6a094b750b9682bd13f43bfdb404c248,Cidade_561,Cidade_704,Cidade_704,Cidade_704,Cidade_704
43c102f8279ca7b314a42da9eb580a0beefe5d57066530e9bd2d7f476faa3274,Cidade_956,Cidade_1127,Cidade_961,Cidade_639,Cidade_1843
43c69eaabd26f3981715cb6b5673b262f1731b732c5b605712cd7596a15e67bb,Cidade_1215,Cidade_2228,Cidade_704,Cidade_704,Cidade_704
43cfa3e8749450cf96051306c8e4bb19ad33b90f68466f5802e2fe926f45ec85,Cidade_1899,Cidade_40,Cidade_704,Cidade_704,Cidade_704
43d480ccb6e8be35cb92c4fc3770c2563f314553389d7734362b40daa2c8bfc1,Cidade_1636,Cidade_1432,Cidade_2371,Cidade_1715,Cidade_2005
43e999d5e05e500667cde7ab54c5a4e1ac9bc239093a4fcf6115810e47a4572a,Cidade_680,Cidade_226,Cidade_530,Cidade_531,Cidade_708
43fbc146c2c99d20dbea23a2b30f3a4a9ec3bd50c5f5278a7716d69a1b72a3d9,Cidade_772,Cidade_2161,Cidade_704,Cidade_704,Cidade_704
445d4a3b7469a5afa0ebe41f8be2b2f73bba3a006c608e9daaac87c20c2356dd,Cidade_1769,Cidade_1536,Cidade_949,Cidade_704,Cidade_704
4480153e6d49d43cce78c9e42e82099c25c12d8e6b63d968d3847ccf883bca1d,Cidade_1515,Cidade_704,Cidade_704,Cidade_704,Cidade_704
44925865f20e221e521dbd36b992b56ca275f1f946a29dec1b2af24b45fd94e3,Cidade_1253,Cidade_704,Cidade_704,Cidade_704,Cidade_704
44ad545e1f40aa8c7291b75807886b0e48f5bf57b1eb678aeeaff0c01381c161,Cidade_1868,Cidade_802,Cidade_704,Cidade_704,Cidade_704
44ade2ebe19704bef095471a6aaf8b4e72c1888b77c10a626473025ea959ea49,Cidade_434,Cidade_568,Cidade_1849,Cidade_647,Cidade_72
44f0dc9cf8e8d6fd77b3966975ce986dd16e03fc947352b4fbb9ce56b5c2512a,Cidade_2307,Cidade_704,Cidade_704,Cidade_704,Cidade_704
44f1575fa36fa4582a19add1e1175888f45dce415040c4309c56fb8e6e3d2323,Cidade_1233,Cidade_1113,Cidade_253,Cidade_704,Cidade_704
450c19c73fb3954a25687d4b6582be685f714c8b86997208bffdcba68eff6240,Cidade_1582,Cidade_704,Cidade_704,Cidade_704,Cidade_704
453a7235183232f962a65b4dcd53211af7e2fff7da05ae31de62b1cae4e0617b,Cidade_669,Cidade_1887,Cidade_1315,Cidade_704,Cidade_704
457387ef66e56fcad05daad31f8a9f61eecbe50fcda2bd25179ea07e4eebd468,Cidade_1658,Cidade_2115,Cidade_2213,Cidade_704,Cidade_704
45aa4a63e5d5ff3b6976e9cbfa8c5c8282d8e26b4d7fe27d737c1274601b0852,Cidade_1292,Cidade_704,Cidade_704,Cidade_704,Cidade_704
46028adb2353a1cab34a5d04fe55bf22f82d022e60a8e9e537de0056ca31848a,Cidade_2343,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4639742e8fba70f31deed2a101dca4801d89e6be361eb9a97026fb0aecca2d0c,Cidade_415,Cidade_704,Cidade_704,Cidade_704,Cidade_704
465bbb2e6083098a10ee15f3f083d17fa014861905788936551ea61440a0e5d0,Cidade_626,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4681714deaf8e0b213a19d23678379852d1a3b5acf400e69f2e62a397d2cf404,Cidade_1018,Cidade_704,Cidade_704,Cidade_704,Cidade_704
46b41a203e24663c09b6d5fe50b83991959fdd56c1bf5d96c57ae11ecd4cf482,Cidade_1542,Cidade_2385,Cidade_304,Cidade_2225,Cidade_262
471a69b01cfc87f7f627f40f15c6264b2f2b94b6724d35c2d18e554a7e913a46,Cidade_834,Cidade_704,Cidade_704,Cidade_704,Cidade_704
471c59a8c11345d534dde340fbdddbb39967aed3044b837a41f64ed0be4b52d1,Cidade_2139,Cidade_760,Cidade_704,Cidade_704,Cidade_704
4738fbd18cfce1ed8e7991d75e9198677e05d09fda33f2d6db900aed6b8800cf,Cidade_945,Cidade_1020,Cidade_96,Cidade_638,Cidade_704
4747470e1e701a260365018da077fbd1336d3fbedd968c89311a998ba7218bd8,Cidade_2076,Cidade_1886,Cidade_893,Cidade_704,Cidade_704
4755b931046e35dcf16e20c526ce7d860c5613938daa3e09cfc42700c4483a8d,Cidade_1302,Cidade_704,Cidade_704,Cidade_704,Cidade_704
479d1ccc70330b70290f38089dc1d1faa49ae92f95ce05a76b8745f905e16e32,Cidade_1635,Cidade_2269,Cidade_1531,Cidade_704,Cidade_704
479ef33accc00cbd1c820ea9a63c1e2fcc6f9176f9f122455927937ff7aac185,Cidade_1534,Cidade_704,Cidade_704,Cidade_704,Cidade_704
47b39f22a90ef06f14cce01fd08d4e76c6b171c94bb71ec5a6dbdcf52d2b285d,Cidade_2157,Cidade_704,Cidade_704,Cidade_704,Cidade_704
47bcad573f2cf72821e938df7d6088041cd0fdbefd9a619adfd7877435497b5d,Cidade_2162,Cidade_704,Cidade_704,Cidade_704,Cidade_704
47c6ba73109f770d395b54ddfc9d7e1c29b21b3514ff5af0e8baade6a437a546,Cidade_1636,Cidade_1432,Cidade_2371,Cidade_1715,Cidade_2005
47eb051421b3380acbd53bbcf65bf9fcb6c0b3ee233a043ef6be87ea584161e5,Cidade_1036,Cidade_1473,Cidade_704,Cidade_704,Cidade_704
47f09c34caa64fa9495ebb5b5dd15afff084a8ccacea1402674ecd778bb42bbc,Cidade_1681,Cidade_1077,Cidade_2044,Cidade_38,Cidade_1501
480d36de59215560c698fd88ed9bb64d14f0b285782f893d4bfc64d45de15ea1,Cidade_2093,Cidade_1104,Cidade_1111,Cidade_1964,Cidade_960
485becaa93c51911f5b3913408c58a943d2622a035506e27d6a6b657c6e22fe6,Cidade_672,Cidade_2026,Cidade_485,Cidade_290,Cidade_922
4878336f36450c359b33c81825a418b2519113a2e34119e31220e73f06c59fb5,Cidade_1800,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4894432e13ef374629166928ba34aea348ecccb453e11f2bc06b2bdcb4a8fc63,Cidade_475,Cidade_704,Cidade_704,Cidade_704,Cidade_704
489902e227137451bf6a983c060517390b2cacbf2732061ea6ee29598d39db8d,Cidade_1339,Cidade_226,Cidade_1895,Cidade_1621,Cidade_1306
48d3a6abe1373f3d5483066b8838b070b425dd93c1e093104596aa4424a1d260,Cidade_1945,Cidade_679,Cidade_1846,Cidade_2158,Cidade_442
4955a450570ef0cde68ba93809333e3708a570e24526c73f13b2f21c3e16c0d7,Cidade_1792,Cidade_704,Cidade_704,Cidade_704,Cidade_704
495faa4daff27ddb1d2461e791202b5509b4d965872abd41192e7f9583721d6c,Cidade_1127,Cidade_101,Cidade_1843,Cidade_2123,Cidade_645
4971b52ffd20c8ef8280ac88537898c1ee8a0de2ecde99ad551aefe112019ec0,Cidade_1660,Cidade_2283,Cidade_1639,Cidade_45,Cidade_1795
49da07115fcc5a650b21c6148f6fc98bbfbd3e9566b54e29bb5e10c99a1a5e64,Cidade_10,Cidade_163,Cidade_704,Cidade_704,Cidade_704
4a2c73e8e0fd8d64870d71a4dff759495c212574ae2224ace6bb96e6aa9d3009,Cidade_107,Cidade_294,Cidade_448,Cidade_1622,Cidade_1565
4a50be9ef5512e03bbf0dbb0e2a2884e71a915c2736b64051c5d2fdf5e95c5f0,Cidade_1690,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4a78e9cb49983a52a60c8b8c41edb997284776a17c4871b7c136b4b7bf5670fa,Cidade_61,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4a7f2a9dad832fd277b1a4fc7c9e4fec6a18335e02d3a4129ef5683e26c3fc5c,Cidade_444,Cidade_1441,Cidade_1093,Cidade_307,Cidade_676
4ab6af34199caffe815fa599dc268380bef187e886fefda3bb9f2911ab2b16ee,Cidade_1929,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4af838270fd8e83a6506bb5c1d2567bfc095483e1507d370a47a1cf5b37eebb1,Cidade_632,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4b13027fd880b340f18cdbe8a30a14c1375d70eda9134d20233e28689cb1c35e,Cidade_1819,Cidade_862,Cidade_1938,Cidade_802,Cidade_704
4b2b819a11d09e23e1c5fc4d831b617d58145af5f56f4e8936f1a14a53411dc0,Cidade_1005,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4b33641a16d9727c3a34b512c583c3cd082147cc5b12f0d8466678d9c5f98752,Cidade_507,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4b4e128f08f78fe63c6ffad25a23aa6ccc7ef4dfd8f06a9b5046a93f1dfdeb5f,Cidade_39,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4b6e14fe959d2deb50c5dfb4fdb980dc54fa0f708af3e78bde07cd9283e54fa0,Cidade_1605,Cidade_1382,Cidade_2163,Cidade_4,Cidade_1299
4b88e27030850cbdd461210958ab775dbd2ff8a1ac7497ee17677001dcc6636a,Cidade_376,Cidade_434,Cidade_741,Cidade_1849,Cidade_878
4b8a86422c69578ac9de8da36f04b47157ff6402e98fd0372c925a630f2a60db,Cidade_1310,Cidade_63,Cidade_1528,Cidade_1065,Cidade_2267
4b8b02842805b26ca9af7dbf806db6d424c2265cd207b3bb124bed8e8404f1c9,Cidade_1545,Cidade_806,Cidade_808,Cidade_1675,Cidade_1348
4b91b36e1df2ea643c95b25df0700bd85eee2fb2211521e3f287ae88a25bf143,Cidade_72,Cidade_1849,Cidade_741,Cidade_1370,Cidade_601
4bb221dc23ec82e9c05843efe35abc4041809538b2d22f9c54bec73b535016d1,Cidade_2181,Cidade_1583,Cidade_704,Cidade_704,Cidade_704
4bdce568302b53b6154face0764aaf34f7bcf4d1adc082b1564b9e042ba5670a,Cidade_1816,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4be93eb01daf331d8e204a128ae54d47c8f23e2bec1674a4299562eb1e7b4798,Cidade_1532,Cidade_1636,Cidade_1590,Cidade_1997,Cidade_1317
4c76950d924cb6748ebbfeaa0c4cdb533cc927f6b09e42dbe4ff294e61e2c480,Cidade_956,Cidade_1127,Cidade_961,Cidade_639,Cidade_1843
4c7b433c210d7fcc315e4bdeaee2b64bb68062903679c330e6b93ad0d8dd1eb0,Cidade_1426,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4cb3381ece11bca1301c36c0109271683f34009e4a1a2a570fed2279396c50e2,Cidade_1387,Cidade_2135,Cidade_1941,Cidade_704,Cidade_704
4cd3326bcbb7b7905e706a99c32625b9451e4874591c84793d375aebcc45db97,Cidade_526,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4cf0ac454b1402f85ca23a3bea49efd1b15636e6a802c94f6892fcc764f24743,Cidade_704,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4d5362e418b4376614f44990e168b3a0a5e9a57422267b1d4e83a24ec1292a5f,Cidade_2112,Cidade_1672,Cidade_55,Cidade_2215,Cidade_704
4dad2125affee578e700af75c451a59691260ea7b8cf8e5086a864f3a6a90036,Cidade_888,Cidade_226,Cidade_1112,Cidade_1315,Cidade_689
4daf3207d1603092c3d01008928fa8648cdfed8dcae33ab3a9c6ad8b911fe5ba,Cidade_2166,Cidade_1192,Cidade_1309,Cidade_704,Cidade_704
4dd5b8607f94121426d5d2f7310b0403a7a9b152c35872a3418fe211e2d436db,Cidade_2256,Cidade_2371,Cidade_1313,Cidade_1540,Cidade_1636
4dd73bad9d4b3ae8ec4e816536d058e0f473e07a11cc64e2faf2958295ef30aa,Cidade_1606,Cidade_512,Cidade_693,Cidade_2044,Cidade_1669
4de0716e6fda64bb0caf293830a1f05d8e56a0983e1661b401c7b33592f3ee87,Cidade_848,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4dfa7c3caa5e0340252cd1827f674226356a9a3d486438088699d44c8cf4612a,Cidade_1217,Cidade_1933,Cidade_117,Cidade_704,Cidade_704
4e4ee43c3976843ff8ef5ab7158455b42df22036d9caf443a3229b7d6285055b,Cidade_73,Cidade_1006,Cidade_892,Cidade_704,Cidade_704
4ef1b758ac8aed95f0b1a0f705fd566218af02ebebb2a51b5bc0e44ed53bf9ea,Cidade_1720,Cidade_2299,Cidade_1211,Cidade_1226,Cidade_704
4f25c98a06c18f96ea286768411e09e9b49697ad87d8a3186f6edccd08c954b0,Cidade_85,Cidade_2375,Cidade_406,Cidade_1708,Cidade_1857
4f3a89207b9547746360a38a5ac90451ae95980703c0b748f3f8301b6fa371b2,Cidade_488,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4f7eead1a30f6e4b527ec9c3fca4ae429d72396ab8fc45cafcd1a078b1617228,Cidade_438,Cidade_1545,Cidade_1095,Cidade_2295,Cidade_2247
4f98b6933c1949f3836847926412835c2d8c151acd58c2fbfc6f0bc72c4d6d99,Cidade_1762,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4fb3f4d28640710d6547c126fc354231fe5c301d10f1c41b8b104776861870e8,Cidade_2007,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4fb47176803471d5a247b2312765553c36e26bbdb12f5fdc0bdbf27c6b43ce03,Cidade_1752,Cidade_704,Cidade_704,Cidade_704,Cidade_704
4fe5de2c1568f7f35ec98ba446be400d29530524b7417ccda2a2093f5df56e20,Cidade_2090,Cidade_2100,Cidade_1763,Cidade_468,Cidade_461
4ff23b6819df742650596bd4a2ab056846ab907b79c4591d3995833caf8a9595,Cidade_1766,Cidade_704,Cidade_704,Cidade_704,Cidade_704
5005baa4bdef3287ec3c49dba8cdc0bdb7538fd3724df963e641df6c31485e5c,Cidade_2005,Cidade_1636,Cidade_613,Cidade_1532,Cidade_466
5037d270256b410663e604fcc673985ef3703393f8381a64b77c6ce230d09be0,Cidade_1953,Cidade_1463,Cidade_483,Cidade_704,Cidade_704
504467c87c91085abccb5311a5291d66bd291eff16fe2fa8bd74f66b63e62327,Cidade_77,Cidade_594,Cidade_2351,Cidade_212,Cidade_25
509dc24d70780110fa3a19860aa8f8d0f2d486018fde72b3784095dac31e343f,Cidade_2044,Cidade_596,Cidade_38,Cidade_2360,Cidade_693
50bc61da9be6daa2af2cb567c2cd756388af3361667032e9d1453d93cb4b5fba,Cidade_704,Cidade_704,Cidade_704,Cidade_704,Cidade_704
50c7d405f59df2f1401183763b91493141a92e008c42980cf55a6cf6289aec14,Cidade_225,Cidade_631,Cidade_1159,Cidade_2171,Cidade_704
50da1a36387b95c496336b311b645cf3bd8936410c74cc35851b0b6b579da525,Cidade_1924,Cidade_444,Cidade_307,Cidade_1441,Cidade_704
5107d09a1ad054fd7da35f711226b32aff2e1f3b419e37354f24de403ce3f364,Cidade_984,Cidade_2371,Cidade_2227,Cidade_1341,Cidade_22
5143665d2ff0a7bd160f16f2f149620fada5a4a205f6d39f8d7753b505888c37,Cidade_2194,Cidade_1409,Cidade_704,Cidade_704,Cidade_704
515639bf7bd99380dc5e6f541ccb8f032aa64630e9fe1fab0abc1592b3cf455a,Cidade_813,Cidade_704,Cidade_704,Cidade_704,Cidade_704
518a46e56c9effe24386295bc92a64840b83ef5be1c57c1c5f40b8b5c07a8ba5,Cidade_727,Cidade_704,Cidade_704,Cidade_704,Cidade_704
518f944d36d192fbe141c53bfb2e1008db97e4dde7350a245af47c0a521cddf3,Cidade_823,Cidade_434,Cidade_568,Cidade_704,Cidade_704
51965b4d9fd3f9777c16f0a50f35c9791f90a6023961ddf72375ad90d3f14f6a,Cidade_1664,Cidade_704,Cidade_704,Cidade_704,Cidade_704
519e6e4c8e212f2e264ba70a75f3e09762a07d2d306db489b81e608535b688c9,Cidade_676,Cidade_704,Cidade_704,Cidade_704,Cidade_704
51c519fe7a2ce50f00424ec4c926fe078fbb5d9f2c0db240c0ef1f18314f039e,Cidade_2130,Cidade_1192,Cidade_1558,Cidade_1032,Cidade_704
51c796632cf39eacbbc376dc51f971dc7f2ced7bf5b0eccd6b046a2dc94609ad,Cidade_1421,Cidade_1326,Cidade_704,Cidade_704,Cidade_704
51c87ca71089d1f1166647cd37af6dcabb85cb2ea7674f98644cbfc0c472a681,Cidade_85,Cidade_2375,Cidade_406,Cidade_1708,Cidade_1857
51d03b6906ffef6accdf535c8f9a120b6ae1deede07237b93bb6cc7a361c69ea,Cidade_1980,Cidade_505,Cidade_817,Cidade_704,Cidade_704
51fa7c2c75fbd9041359dbd1196834f49e0b848feaefb298d2adba4cff4da0b9,Cidade_1317,Cidade_1503,Cidade_1636,Cidade_984,Cidade_360
523e07bdd26542519a3a77a8d5b05ab8c0960f9bcc215a0beb29880f05b118a9,Cidade_1638,Cidade_1122,Cidade_1214,Cidade_825,Cidade_704
528f80330ce52f77912e223accaa72c57e47319e19353ed017ad6a9fb3db5700,Cidade_624,Cidade_704,Cidade_704,Cidade_704,Cidade_704
5299d4d86f52c5cc999a02656559efc6a2f17f71db37f8d7abde00a6f71a4367,Cidade_1836,Cidade_874,Cidade_903,Cidade_1424,Cidade_2041
52ceaf805dd2b3d8b7b3abbb500afc10a1158ab83a363442d76a66b03c7a7a96,Cidade_1353,Cidade_704,Cidade_704,Cidade_704,Cidade_704
52d9d1062df305616902f4f3d89ea929d19c550b2d33e520af2c5d7f676e0baa,Cidade_226,Cidade_2004,Cidade_1621,Cidade_708,Cidade_138
52eb6442f973712cdbfcc0f4c31cb2366b2d2b9799b0f45c2b1ef0a2e5700b21,Cidade_756,Cidade_704,Cidade_704,Cidade_704,Cidade_704
5301c7c7614c531b709e134d971e54993e4d358b20b3cfab4e4ee94a9f437bd9,Cidade_1858,Cidade_1102,Cidade_704,Cidade_704,Cidade_704
530202eedd533542bfc394b4fd32d5efae63149878a2d9721c2d4a7eb596a3f9,Cidade_434,Cidade_568,Cidade_1849,Cidade_647,Cidade_72
535010efff55d6808e16e513c95b7dc943fdefb5adae20435f54735742555d9e,Cidade_852,Cidade_2306,Cidade_704,Cidade_704,Cidade_704
5374b13229426788e9c95af9e13aa6c3f310737e6bb59c68e177b7d8626ef56a,Cidade_2264,Cidade_107,Cidade_2012,Cidade_294,Cidade_2280
5374bb1a6bf2bd9a857ad97baa2cbfeb79b332259db1e84a22e6c5d7ed3f7fde,Cidade_1339,Cidade_226,Cidade_1895,Cidade_1621,Cidade_1306
539a2f1c669445e2a6c090c687091aad579c3df033eacbfcc3a6eaf55ef8f926,Cidade_704,Cidade_704,Cidade_704,Cidade_704,Cidade_704
53ecc84cc5bd67effc7d6bd85330b15bff81d42f107ea82d7d341d1b610ca939,Cidade_2233,Cidade_704,Cidade_704,Cidade_704,Cidade_704
53ed5910a418e23c0f448c95768ffcf0371991ff50231e6168c9f96791f9ab53,Cidade_1572,Cidade_1085,Cidade_704,Cidade_704,Cidade_704
53faa997bed039b73c6ca9b8f416216fcf217b1d88497958ff6ea6f555e5ed5d,Cidade_1268,Cidade_704,Cidade_704,Cidade_704,Cidade_704
540351e9a41b510f16df90ea3d377d4b90610a593208c2f2abaeb008668f3247,Cidade_759,Cidade_888,Cidade_704,Cidade_704,Cidade_704
540420abc94a9b30c259b96494c2d441adc69c7a6dfe09bce067eb1941da4035,Cidade_2055,Cidade_844,Cidade_1996,Cidade_704,Cidade_704
542dcc79ed379bd3914a4d8af092b22a943907b689705b31e6c7b904d2bf49f7,Cidade_1636,Cidade_1432,Cidade_2371,Cidade_1715,Cidade_2005
54313aebc2896e579567a953ba7c19db0732b740bb6920ae5d6d3f3e20916816,Cidade_294,Cidade_107,Cidade_2345,Cidade_1618,Cidade_2334
5467465f0ef70ae93eb18e618cc6547c4790dc4ca2cd4317b85f92bd884c5b00,Cidade_699,Cidade_2240,Cidade_1241,Cidade_1604,Cidade_704
54b88ab787b231d2e48c88499042689a6a7c45061f33d8ba60bb411d21b6079e,Cidade_1310,Cidade_2315,Cidade_2019,Cidade_340,Cidade_1811
54dcc8b8cdd84e1ec6933bbbd3795608e7cc9fbd5c528a41221d27c6400563e5,Cidade_2360,Cidade_2044,Cidade_1606,Cidade_1074,Cidade_1404
54e27ed76b61728d23833898a79bdc35a2072d11e1c4492060870e1d0fc68861,Cidade_760,Cidade_704,Cidade_704,Cidade_704,Cidade_704
55187417dbf26ec4336a74b8f5dfef274dc7f571b50b625b0015451261676269,Cidade_789,Cidade_704,Cidade_704,Cidade_704,Cidade_704
5533e20f0a11dc0282e14f0d4f0d9731391dfd243b52b334408929fa09fb75c1,Cidade_603,Cidade_1192,Cidade_1032,Cidade_170,Cidade_704
5585034aa7b71b54cd05c02e139bc946b604cc80c3d6af2503af4ff6fba9558c,Cidade_341,Cidade_2354,Cidade_2274,Cidade_153,Cidade_2095
55c4644e003e195f46afc4684695bd9e00d0e486319d563c538157152de3bc70,Cidade_1894,Cidade_704,Cidade_704,Cidade_704,Cidade_704
55fa8a47686f8ef10e07024021c53fc724a46aeb24ec0e085a9f5c097c49401f,Cidade_341,Cidade_2354,Cidade_1120,Cidade_2373,Cidade_1303
568a2b51cd40d64191c94eda6aa9334d6a39edafdf6b48fa0372fd1c3e295be2,Cidade_543,Cidade_704,Cidade_704,Cidade_704,Cidade_704
56b4e76373bf288eaa0cef72c6dd5f310b5dd5020573356fa1c11438ea623ef5,Cidade_603,Cidade_1192,Cidade_1032,Cidade_704,Cidade_704
56e010c158bd029b975c0455baf9a54eb88386ccad4c987ec712f25eff7b12e6,Cidade_1595,Cidade_672,Cidade_859,Cidade_485,Cidade_150
5771bea0efccdcc25098fc689eabaf2c631581805e2f43aae07abf77927f29a9,Cidade_882,Cidade_704,Cidade_704,Cidade_704,Cidade_704
57861ff72dc4b20f82642bb4fa9df96e493d159de87e2643cf63758603782f92,Cidade_18,Cidade_1701,Cidade_704,Cidade_704,Cidade_704
5788c6af41ee5fda999ec0037621046dca69c5bffa44f123af3afafc3063bd38,Cidade_1705,Cidade_704,Cidade_704,Cidade_704,Cidade_704
5793090cbb0cf9d7934d687d3c13a21338a5c1f42ef9a6b632b85fb7457a74ba,Cidade_931,Cidade_704,Cidade_704,Cidade_704,Cidade_704
57a62867bf34afb119b14eabe003ad0562d0ff3fad77e9d6aab8e4655325cc29,Cidade_952,Cidade_1779,Cidade_1613,Cidade_349,Cidade_1937
57ad3be400e9b4ae3c743784cab5358bca1f202bd941149d89a8155e65ec6007,Cidade_1134,Cidade_1305,Cidade_2214,Cidade_879,Cidade_1724
57f1d4d38c5be083a139eaca8fc3e5766b51132b5e2a545419072142026f9ef3,Cidade_900,Cidade_704,Cidade_704,Cidade_704,Cidade_704
57fc1d584cc78c0464cb978d77a7bdf0f41200d4d613094150387e085b078bc8,Cidade_330,Cidade_704,Cidade_704,Cidade_704,Cidade_704
5844f86e396501af742e07bf539a83816165e663aff25edf60f7b572f9710df7,Cidade_1626,Cidade_93,Cidade_704,Cidade_704,Cidade_704
584cbb6b360670008045bcb57e100ee1e757f6058f51d785ac8643c395779ebd,Cidade_1693,Cidade_1039,Cidade_704,Cidade_704,Cidade_704
5865a682df861f641cd6549fab6b77aae7cf287b1fb69434e75a828906658d2d,Cidade_270,Cidade_226,Cidade_2231,Cidade_1964,Cidade_2043
586816af76861f52f2916a4ac2322815b5737b3c63fab5a208a48c8b87c1ae46,Cidade_934,Cidade_2014,Cidade_704,Cidade_704,Cidade_704
5883516c583d20ece74c9ae8228906ec3182da64dad6095443770aa7d7af9d22,Cidade_1951,Cidade_1862,Cidade_704,Cidade_704,Cidade_704
58ba316857ad41d2ce3e61738c006f229e6e4a994e606e0dad9cd8a966c4fa1f,Cidade_1035,Cidade_2354,Cidade_2102,Cidade_2373,Cidade_704
58df524909b6d631c55eb797595e3aa8584ba93319aaf81a12e688b86c732c35,Cidade_524,Cidade_704,Cidade_704,Cidade_704,Cidade_704
59522bb7f4963317da1e0eb058470fefe51adecc7f98fde07b309d171388193f,Cidade_886,Cidade_528,Cidade_110,Cidade_105,Cidade_557
596325fbc54b0b09fd5d24ad426f7a6007ef1b8a820bcb69af1846bb628af9c0,Cidade_897,Cidade_704,Cidade_704,Cidade_704,Cidade_704
597b28583ad6e87c0172290a5c09c4fffc2a3030c8c5ea545cc7041ac405ccec,Cidade_2044,Cidade_596,Cidade_38,Cidade_2360,Cidade_693
59d46bc709142e217ad9a13d91c404a520a8ed24f4fd19ed6b75b99989ff51b8,Cidade_1256,Cidade_570,Cidade_87,Cidade_704,Cidade_704
59e81ab08e2bfef6c252688cbb8e06888957a55a61fc0f1fafc04348c27879b3,Cidade_438,Cidade_1545,Cidade_1095,Cidade_2295,Cidade_2247
5a01ae56ce91007c99d62b4c9bf8383d6145341d4637b9408effd139a8562e02,Cidade_107,Cidade_294,Cidade_448,Cidade_1622,Cidade_1565
5a0f6f5d7688034c04ed5133dad93f46044ffcf7c8ab61dc08806bcf19ba991f,Cidade_1129,Cidade_420,Cidade_704,Cidade_704,Cidade_704
5a405eace10349e4304413984bb8e95698551fda047b40c51a81f490018504c2,Cidade_270,Cidade_704,Cidade_704,Cidade_704,Cidade_704
5a97f03d6bfc13e6e6f955ebce495b8e16aee9cdbad3408a0dee1b3528f121e0,Cidade_704,Cidade_704,Cidade_704,Cidade_704,Cidade_704
5abc21c3081e809058ca7728c1366c9852fca9c9a5f29a8b891dcb5b83f43b6e,Cidade_1304,Cidade_226,Cidade_1814,Cidade_2281,Cidade_728
5ae7481a9e4b45ff2a5e5149fbc8e211fafe1e94797b9baf84282e7963945cbc,Cidade_226,Cidade_1964,Cidade_295,Cidade_888,Cidade_2000
5aff0c8b73dc241a0cff31e7806341d98eaa2a28247dca47303fa7211871b965,Cidade_482,Cidade_704,Cidade_704,Cidade_704,Cidade_704
5b268b3c05fe245389a65ec478ec99fd96db6867f8ef3bd4af1497252a057dc6,Cidade_598,Cidade_704,Cidade_704,Cidade_704,Cidade_704
5b2adfcfdb5ed1388f547479f57331aecc8ed9d151e7a389548f93cddc9e968e,Cidade_292,Cidade_704,Cidade_704,Cidade_704,Cidade_704
5b5f95a89b29de047fb407d2816e45f16f19f07d591f5c7ddc8de30467ff28d6,Cidade_1636,Cidade_1432,Cidade_2371,Cidade_1715,Cidade_2005
